Link,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2016 (est.),2017 (est.),2018 (est.),2019 (est.),2020 (est.),County,State
"https://en.wikipedia.org/wiki/Mineral_County,_Nevada",,,,,,,,,,,,,,—,0.8%,25.7%,137.4%,13.8%,11.4%,−11.8%,4.1%,−21.7%,−5.9%,,,,−5.6%,,Mineral County, Nevada
"https://en.wikipedia.org/wiki/Nye_County,_Nevada",,,,,,,,,—,72.5%,−31.2%,−11.6%,559.0%,−13.4%,−38.7%,−9.6%,−14.0%,41.1%,28.0%,61.6%,96.5%,82.7%,35.3%,,,,5.9%,,Nye County, Nevada
"https://en.wikipedia.org/wiki/Pershing_County,_Nevada",,,,,,,,,,,,,,—,−5.4%,2.3%,14.4%,3.1%,−16.5%,27.6%,27.2%,54.4%,0.9%,,,,−0.4%,,Pershing County, Nevada
"https://en.wikipedia.org/wiki/Storey_County,_Nevada",,,,,,,,,—,41.9%,−45.4%,−58.3%,−17.1%,−51.8%,−54.6%,82.3%,−44.8%,−15.4%,22.4%,116.3%,68.1%,34.6%,18.0%,,,,2.8%,,Storey County, Nevada
"https://en.wikipedia.org/wiki/Washoe_County,_Nevada",,,,,,,,,—,83.2%,13.6%,42.0%,90.7%,6.8%,45.8%,19.6%,54.6%,68.8%,42.9%,59.9%,31.5%,33.3%,24.1%,,,,11.9%,,Washoe County, Nevada
"https://en.wikipedia.org/wiki/White_Pine_County,_Nevada",,,,,,,,,—,−62.7%,−35.8%,13.9%,279.4%,20.1%,31.7%,5.1%,−23.9%,4.1%,3.5%,−19.5%,13.4%,−0.9%,9.2%,,,,−4.5%,,White Pine County, Nevada
"https://en.wikipedia.org/wiki/Belknap_County,_New_Hampshire",,,,,,,—,4.7%,−4.7%,1.5%,13.2%,−3.9%,9.1%,−0.6%,6.8%,7.5%,9.5%,8.6%,12.0%,32.5%,14.8%,14.4%,6.7%,,,,2.0%,,Belknap County, New Hampshire
"https://en.wikipedia.org/wiki/Carroll_County,_New_Hampshire",,,,,,,—,1.5%,−15.3%,5.1%,−0.5%,−6.8%,−3.4%,−8.0%,−4.9%,9.2%,1.8%,−0.2%,17.2%,50.6%,26.8%,23.3%,9.5%,,,,2.3%,,Carroll County, New Hampshire
"https://en.wikipedia.org/wiki/Cheshire_County,_New_Hampshire",—,35.0%,5.6%,10.7%,−40.5%,−2.2%,14.1%,−9.0%,−0.6%,5.4%,2.9%,5.9%,−2.1%,1.0%,8.7%,3.8%,11.0%,11.7%,20.8%,18.6%,12.9%,5.3%,4.5%,,,,−1.3%,,Cheshire County, New Hampshire
"https://en.wikipedia.org/wiki/Coos_County,_New_Hampshire",,,—,39.0%,51.2%,17.4%,20.3%,11.0%,13.5%,24.4%,24.9%,27.0%,4.4%,17.4%,7.9%,0.8%,−8.5%,3.4%,−7.7%,2.5%,−0.9%,−4.9%,−0.2%,,,,−4.5%,,Coos County, New Hampshire
"https://en.wikipedia.org/wiki/Grafton_County,_New_Hampshire",—,71.5%,23.2%,15.9%,17.3%,9.4%,0.1%,−0.2%,−7.5%,−0.8%,−4.1%,9.7%,2.0%,−2.6%,5.5%,4.3%,7.3%,1.9%,12.4%,19.8%,13.9%,9.1%,9.0%,,,,0.9%,,Grafton County, New Hampshire
"https://en.wikipedia.org/wiki/Hillsborough_County,_New_Hampshire",—,33.5%,12.2%,9.4%,−30.0%,12.6%,35.3%,8.1%,3.4%,17.7%,23.3%,20.8%,11.9%,7.5%,3.4%,3.4%,8.4%,13.5%,25.7%,23.5%,21.5%,13.3%,5.2%,,,,4.1%,,Hillsborough County, New Hampshire
"https://en.wikipedia.org/wiki/Merrimack_County,_New_Hampshire",,,,,—,4.7%,11.3%,2.7%,1.8%,9.8%,6.8%,6.1%,1.7%,−2.9%,8.5%,8.1%,3.8%,7.6%,19.4%,21.5%,22.1%,13.5%,7.5%,,,,3.4%,,Merrimack County, New Hampshire
"https://en.wikipedia.org/wiki/Rockingham_County,_New_Hampshire",—,5.2%,10.5%,10.1%,−19.8%,3.3%,7.5%,1.9%,−5.6%,3.7%,1.2%,3.0%,2.1%,0.6%,2.4%,8.2%,20.5%,41.4%,40.3%,37.0%,29.2%,12.8%,6.4%,,,,4.9%,,Rockingham County, New Hampshire
"https://en.wikipedia.org/wiki/Strafford_County,_New_Hampshire",—,38.1%,27.5%,22.9%,15.2%,3.8%,−51.9%,7.2%,−4.0%,17.6%,8.1%,2.3%,−1.0%,−1.0%,0.1%,12.9%,18.4%,16.0%,17.8%,21.3%,22.0%,7.7%,9.7%,,,,6.1%,,Strafford County, New Hampshire
"https://en.wikipedia.org/wiki/Sullivan_County,_New_Hampshire",,,,,—,3.4%,−4.7%,−1.7%,−5.2%,0.6%,−4.7%,4.1%,7.4%,8.2%,16.1%,4.8%,3.9%,6.1%,10.3%,16.5%,7.0%,4.8%,8.1%,,,,−1.4%,,Sullivan County, New Hampshire
"https://en.wikipedia.org/wiki/Atlantic_County,_New_Jersey",,,,,,—,2.7%,31.5%,19.6%,32.7%,54.2%,60.9%,54.9%,16.7%,48.8%,−0.6%,6.7%,21.5%,8.8%,10.9%,15.6%,12.6%,8.7%,,,,−4.0%,,Atlantic County, New Jersey
"https://en.wikipedia.org/wiki/Bergen_County,_New_Jersey",—,20.3%,9.5%,9.5%,23.3%,−41.0%,11.4%,46.8%,39.3%,22.1%,28.4%,66.1%,75.9%,52.7%,73.2%,12.2%,31.6%,44.7%,15.0%,−5.8%,−2.4%,7.1%,2.4%,,,,3.0%,,Bergen County, New Jersey
"https://en.wikipedia.org/wiki/Burlington_County,_New_Jersey",—,18.9%,16.1%,15.4%,7.9%,5.5%,31.6%,15.1%,7.9%,3.3%,5.6%,−0.5%,14.3%,22.8%,14.4%,3.7%,40.1%,65.2%,43.9%,12.2%,9.0%,7.2%,6.0%,,,,−0.8%,,Burlington County, New Jersey
"https://en.wikipedia.org/wiki/Camden_County,_New_Jersey",,,,,,,—,35.5%,34.1%,36.3%,39.3%,22.8%,31.9%,34.1%,32.4%,1.4%,17.6%,30.4%,16.4%,3.4%,6.6%,1.2%,0.9%,,,,−1.4%,,Camden County, New Jersey
"https://en.wikipedia.org/wiki/Cape_May_County,_New_Jersey",—,19.3%,18.5%,17.4%,15.7%,7.9%,20.8%,10.8%,17.1%,17.0%,15.4%,17.2%,49.6%,−1.4%,51.5%,−1.9%,28.4%,30.8%,22.7%,38.1%,15.6%,7.6%,−4.9%,,,,−5.4%,,Cape May County, New Jersey
"https://en.wikipedia.org/wiki/Cumberland_County,_New_Jersey",—,15.5%,33.0%,0.0%,11.2%,2.0%,19.6%,31.5%,53.4%,8.7%,20.6%,12.7%,7.7%,11.2%,13.9%,4.7%,21.1%,20.6%,13.6%,9.5%,3.9%,6.1%,7.1%,,,,−4.7%,,Cumberland County, New Jersey
"https://en.wikipedia.org/wiki/Essex_County,_New_Jersey",—,25.2%,16.7%,18.5%,36.1%,6.5%,65.7%,33.7%,45.5%,32.0%,34.8%,40.2%,42.8%,27.1%,27.8%,0.5%,8.2%,1.9%,1.0%,−8.7%,−8.6%,2.0%,−1.2%,,,,1.9%,,Essex County, New Jersey
"https://en.wikipedia.org/wiki/Gloucester_County,_New_Jersey",—,20.6%,22.5%,16.9%,23.1%,−10.5%,−42.4%,25.9%,16.9%,20.1%,10.7%,11.4%,17.1%,29.1%,46.8%,2.0%,27.0%,47.0%,28.1%,15.8%,15.1%,10.7%,13.2%,,,,1.2%,,Gloucester County, New Jersey
"https://en.wikipedia.org/wiki/Hudson_County,_New_Jersey",,,,,,—,130.1%,187.4%,105.8%,45.6%,46.4%,40.3%,39.2%,17.1%,9.8%,−5.6%,−0.7%,−5.7%,−0.5%,−8.4%,−0.7%,10.1%,4.2%,,,,6.0%,,Hudson County, New Jersey
"https://en.wikipedia.org/wiki/Hunterdon_County,_New_Jersey",—,5.5%,15.5%,16.5%,8.6%,−20.2%,16.9%,16.1%,9.8%,4.3%,−8.3%,−2.4%,−2.7%,−2.0%,5.6%,5.9%,16.2%,26.6%,28.9%,25.3%,23.4%,13.2%,5.2%,,,,−3.1%,,Hunterdon County, New Jersey
"https://en.wikipedia.org/wiki/Mercer_County,_New_Jersey",,,,,,—,30.2%,33.7%,24.0%,25.2%,37.7%,19.2%,31.8%,27.2%,17.1%,5.4%,16.5%,15.9%,14.2%,1.2%,5.8%,7.7%,4.5%,,,,0.3%,,Mercer County, New Jersey
"https://en.wikipedia.org/wiki/Middlesex_County,_New_Jersey",—,12.1%,13.9%,5.3%,7.9%,−5.5%,30.8%,21.6%,29.3%,16.1%,18.1%,29.2%,43.5%,41.9%,30.7%,2.3%,22.0%,63.8%,34.6%,2.1%,12.7%,11.7%,8.0%,,,,1.9%,,Middlesex County, New Jersey
"https://en.wikipedia.org/wiki/Monmouth_County,_New_Jersey",—,17.5%,11.5%,13.0%,16.8%,12.6%,−7.9%,29.8%,17.4%,20.2%,24.5%,18.7%,15.4%,10.8%,40.3%,9.5%,39.7%,48.4%,38.1%,8.9%,9.9%,11.2%,2.5%,,,,−1.8%,,Monmouth County, New Jersey
"https://en.wikipedia.org/wiki/Morris_County,_New_Jersey",—,9.5%,23.0%,−2.1%,10.8%,9.2%,16.7%,15.0%,24.4%,17.9%,6.4%,20.4%,14.7%,10.7%,33.6%,13.8%,30.7%,59.2%,46.6%,6.3%,3.4%,11.6%,4.7%,,,,−0.1%,,Morris County, New Jersey
"https://en.wikipedia.org/wiki/Ocean_County,_New_Jersey",,,,,,,—,11.4%,21.9%,6.1%,10.5%,23.6%,8.0%,3.9%,49.3%,14.0%,50.2%,91.2%,92.6%,66.0%,25.2%,17.9%,12.8%,,,,5.3%,,Ocean County, New Jersey
"https://en.wikipedia.org/wiki/Passaic_County,_New_Jersey",,,,,,—,34.9%,28.6%,60.0%,48.4%,52.6%,47.7%,39.1%,20.0%,16.6%,2.4%,9.0%,20.6%,13.3%,−2.9%,1.2%,7.9%,2.5%,,,,0.1%,,Passaic County, New Jersey
"https://en.wikipedia.org/wiki/Salem_County,_New_Jersey",—,8.9%,12.2%,9.9%,0.9%,13.2%,21.5%,15.4%,6.6%,2.7%,2.3%,1.5%,5.8%,35.5%,0.7%,14.8%,17.1%,18.6%,2.8%,7.2%,1.0%,−1.5%,2.8%,,,,−5.6%,,Salem County, New Jersey
"https://en.wikipedia.org/wiki/Somerset_County,_New_Jersey",—,4.2%,14.9%,12.1%,7.2%,−1.3%,12.8%,12.0%,6.6%,15.5%,4.2%,16.4%,17.8%,23.6%,35.7%,14.2%,33.2%,45.3%,37.8%,2.4%,18.3%,23.8%,8.7%,,,,1.7%,,Somerset County, New Jersey
"https://en.wikipedia.org/wiki/Sussex_County,_New_Jersey",—,15.6%,13.4%,28.2%,−37.9%,7.0%,5.6%,3.7%,−2.8%,1.6%,−5.4%,8.4%,11.0%,−7.0%,11.7%,6.5%,16.2%,43.1%,57.4%,49.8%,12.8%,10.1%,3.5%,,,,−5.9%,,Sussex County, New Jersey
"https://en.wikipedia.org/wiki/Union_County,_New_Jersey",,,,,,,,—,50.7%,32.8%,30.4%,37.1%,41.1%,42.8%,52.5%,7.6%,21.3%,26.7%,7.7%,−7.2%,−2.0%,5.8%,2.7%,,,,3.7%,,Union County, New Jersey
"https://en.wikipedia.org/wiki/Warren_County,_New_Jersey",,,,,—,9.3%,9.8%,27.2%,20.8%,6.6%,−0.1%,3.4%,14.3%,4.3%,9.5%,1.7%,8.4%,16.3%,17.0%,14.2%,8.5%,11.8%,6.1%,,,,−3.2%,,Warren County, New Jersey
"https://en.wikipedia.org/wiki/Bernalillo_County,_New_Mexico",,,,,,,—,13.1%,−13.4%,126.9%,21.4%,36.9%,−17.5%,26.5%,52.2%,52.7%,109.9%,80.0%,20.4%,32.9%,14.5%,15.8%,19.0%,,,,2.5%,,Bernalillo County, New Mexico
"https://en.wikipedia.org/wiki/Catron_County,_New_Mexico",,,,,,,,,,,,,,,—,48.7%,−27.6%,−21.5%,−20.7%,23.7%,−5.8%,38.2%,5.1%,,,,−5.3%,,Catron County, New Mexico
"https://en.wikipedia.org/wiki/Chaves_County,_New_Mexico",,,,,,,,,,,,,—,−28.3%,61.9%,22.7%,69.3%,42.0%,−24.8%,17.9%,13.2%,6.1%,6.9%,,,,−1.6%,,Chaves County, New Mexico
"https://en.wikipedia.org/wiki/Cibola_County,_New_Mexico",,,,,,,,,,,,,,,,,,,,,—,7.6%,6.3%,,,,−2.0%,,Cibola County, New Mexico
"https://en.wikipedia.org/wiki/Colfax_County,_New_Mexico",,,,,,,,,,,,,—,30.9%,−11.1%,−2.3%,−10.5%,−17.6%,−11.8%,12.3%,−5.4%,9.8%,−3.1%,,,,−13.2%,,Colfax County, New Mexico
"https://en.wikipedia.org/wiki/Curry_County,_New_Mexico",,,,,,,,,,,,,—,−1.8%,40.7%,14.9%,28.6%,40.0%,20.9%,6.3%,0.4%,6.7%,7.4%,,,,1.2%,,Curry County, New Mexico
"https://en.wikipedia.org/wiki/De_Baca_County,_New_Mexico",,,,,,,,,,,,,,—,−9.5%,28.8%,−7.0%,−13.7%,−14.8%,−3.7%,−8.2%,−0.5%,−9.7%,,,,−13.6%,,De Baca County, New Mexico
"https://en.wikipedia.org/wiki/Do%C3%B1a_Ana_County,_New_Mexico",,,,,,,,,,,,,—,28.3%,65.9%,10.8%,30.1%,51.5%,16.4%,38.1%,40.7%,28.9%,19.8%,,,,4.3%,,Do%C3%B1a Ana County, New Mexico
"https://en.wikipedia.org/wiki/Eddy_County,_New_Mexico",,,,,,,,,,,,,—,−26.6%,73.8%,53.5%,67.2%,25.0%,−19.0%,16.4%,1.6%,6.3%,4.2%,,,,8.6%,,Eddy County, New Mexico
"https://en.wikipedia.org/wiki/Grant_County,_New_Mexico",,,,,,,,,,,,,—,48.1%,−13.2%,5.2%,8.0%,−13.6%,17.8%,18.9%,5.6%,12.0%,−4.8%,,,,−8.5%,,Grant County, New Mexico
"https://en.wikipedia.org/wiki/Guadalupe_County,_New_Mexico",,,,,,,,,,,,,—,−26.6%,−12.3%,23.0%,−21.7%,−17.2%,−11.4%,−9.5%,−7.6%,12.6%,0.1%,,,,−8.3%,,Guadalupe County, New Mexico
"https://en.wikipedia.org/wiki/Harding_County,_New_Mexico",,,,,,,,,,,,,,,—,−1.1%,−31.1%,−37.8%,−28.1%,−19.1%,−9.4%,−17.9%,−14.2%,,,,−10.1%,,Harding County, New Mexico
"https://en.wikipedia.org/wiki/Hidalgo_County,_New_Mexico",,,,,,,,,,,,,,—,15.8%,−4.0%,5.7%,−2.6%,−4.6%,27.8%,−1.5%,−0.4%,−17.5%,,,,−14.2%,,Hidalgo County, New Mexico
"https://en.wikipedia.org/wiki/Lea_County,_New_Mexico",,,,,,,,,,,,,,—,73.3%,244.3%,45.2%,73.9%,−7.3%,13.0%,−0.4%,−0.5%,16.6%,,,,9.8%,,Lea County, New Mexico
"https://en.wikipedia.org/wiki/Lincoln_County,_New_Mexico",,,,,,,,,,,,,—,0.0%,−8.0%,18.9%,−13.4%,4.5%,−2.4%,45.5%,11.1%,58.9%,5.6%,,,,−4.5%,,Lincoln County, New Mexico
"https://en.wikipedia.org/wiki/Luna_County,_New_Mexico",,,,,,,,,,,,,—,213.6%,−49.1%,3.4%,35.6%,12.4%,19.0%,33.1%,16.2%,38.1%,0.3%,,,,−5.5%,,Luna County, New Mexico
"https://en.wikipedia.org/wiki/McKinley_County,_New_Mexico",,,,,,,,,,,,,—,5.9%,50.3%,14.5%,16.1%,35.5%,16.1%,30.6%,7.5%,23.3%,−4.4%,,,,−0.2%,,McKinley County, New Mexico
"https://en.wikipedia.org/wiki/Mora_County,_New_Mexico",,,,,,,,,,,,,—,10.3%,−25.8%,6.4%,−20.6%,−30.9%,−22.5%,−10.0%,1.4%,21.5%,−5.8%,,,,−7.4%,,Mora County, New Mexico
"https://en.wikipedia.org/wiki/Otero_County,_New_Mexico",,,,,,,,,,,,,—,11.8%,23.8%,7.6%,41.7%,148.0%,11.1%,8.7%,16.3%,20.0%,2.4%,,,,5.8%,,Otero County, New Mexico
"https://en.wikipedia.org/wiki/Quay_County,_New_Mexico",,,,,,,,,,,,,—,−30.0%,3.7%,11.8%,15.4%,−12.1%,−11.2%,−3.0%,2.3%,−6.2%,−11.0%,,,,−8.7%,,Quay County, New Mexico
"https://en.wikipedia.org/wiki/Rio_Arriba_County,_New_Mexico",,,,,,,,,,,,,—,17.6%,9.4%,18.6%,−1.4%,−3.2%,4.0%,16.3%,17.4%,19.9%,−2.3%,,,,−3.3%,,Rio Arriba County, New Mexico
"https://en.wikipedia.org/wiki/Roosevelt_County,_New_Mexico",,,,,,,,,,,,,—,−45.7%,69.7%,31.0%,12.8%,−1.3%,1.7%,−4.8%,6.4%,7.9%,10.1%,,,,−6.8%,,Roosevelt County, New Mexico
"https://en.wikipedia.org/wiki/Sandoval_County,_New_Mexico",,,,,,,,,,,,,—,3.3%,25.7%,24.7%,−10.5%,14.2%,23.2%,98.9%,82.0%,42.0%,46.3%,,,,11.5%,,Sandoval County, New Mexico
"https://en.wikipedia.org/wiki/San_Juan_County,_New_Mexico",,,,,,,,,,,,,—,−2.0%,76.4%,16.4%,6.9%,191.4%,−1.5%,55.1%,12.5%,24.2%,14.3%,,,,−4.7%,,San Juan County, New Mexico
"https://en.wikipedia.org/wiki/San_Miguel_County,_New_Mexico",,,,,,,,,,,,,—,−0.3%,3.4%,18.1%,−5.0%,−11.5%,−6.5%,3.6%,13.2%,17.0%,−2.4%,,,,−7.2%,,San Miguel County, New Mexico
"https://en.wikipedia.org/wiki/Santa_Fe_County,_New_Mexico",,,,,,,,,,,,,—,1.8%,30.2%,57.5%,23.8%,17.9%,19.5%,40.2%,31.3%,30.7%,11.5%,,,,4.3%,,Santa Fe County, New Mexico
"https://en.wikipedia.org/wiki/Sierra_County,_New_Mexico",,,,,,,,,,,,,—,30.6%,12.2%,34.3%,3.2%,−10.8%,12.2%,17.6%,17.2%,33.9%,−9.7%,,,,−10.0%,,Sierra County, New Mexico
"https://en.wikipedia.org/wiki/Socorro_County,_New_Mexico",,,,,,,,,,,,,—,−4.7%,−31.6%,18.8%,−15.3%,5.1%,−4.0%,28.7%,17.5%,22.4%,−1.2%,,,,−6.9%,,Socorro County, New Mexico
"https://en.wikipedia.org/wiki/Taos_County,_New_Mexico",,,,,,,,,,,,,—,6.4%,12.7%,28.7%,−7.5%,−7.1%,9.9%,11.1%,18.8%,29.7%,9.9%,,,,−0.6%,,Taos County, New Mexico
"https://en.wikipedia.org/wiki/Torrance_County,_New_Mexico",,,,,,,,,,,,,—,−3.8%,−4.7%,19.0%,−27.3%,−18.9%,−18.6%,41.6%,37.3%,64.4%,−3.1%,,,,−5.6%,,Torrance County, New Mexico
"https://en.wikipedia.org/wiki/Union_County,_New_Mexico",,,,,,,,,,,,,—,46.3%,−33.8%,−17.6%,−18.9%,−17.7%,−18.8%,−4.1%,−12.7%,1.2%,9.0%,,,,−10.8%,,Union County, New Mexico
"https://en.wikipedia.org/wiki/Valencia_County,_New_Mexico",,,,,,,,,,,,,—,3.6%,17.3%,25.1%,11.0%,73.9%,3.7%,50.8%,−26.0%,46.2%,15.7%,,,,0.2%,,Valencia County, New Mexico
"https://en.wikipedia.org/wiki/Albany_County,_New_York",—,−55.2%,1.8%,10.0%,40.4%,28.2%,36.0%,22.1%,16.8%,16.4%,6.2%,0.6%,4.9%,7.2%,13.9%,4.4%,8.2%,14.0%,5.1%,−0.3%,2.3%,0.7%,3.3%,,,,0.4%,,Albany County, New York
"https://en.wikipedia.org/wiki/Allegany_County,_New_York",,,—,380.4%,181.6%,55.9%,−7.7%,10.8%,−2.5%,2.4%,3.4%,−4.0%,−0.2%,−11.0%,3.2%,4.4%,10.3%,0.4%,5.6%,11.4%,−2.5%,−1.1%,−2.0%,,,−5.1%,,,Allegany County, New York
"https://en.wikipedia.org/wiki/Bronx_County,_New_York",—,−1.5%,29.2%,22.7%,8.7%,76.8%,50.2%,193.7%,58.5%,39.0%,71.0%,125.5%,114.9%,69.8%,72.8%,10.2%,4.1%,−1.8%,3.3%,−20.6%,3.0%,10.7%,3.9%,,,,2.4%,,Bronx County, New York
"https://en.wikipedia.org/wiki/Broome_County,_New_York",,,—,76.4%,22.6%,27.1%,37.3%,17.1%,22.8%,12.2%,27.3%,9.8%,14.0%,44.2%,29.4%,12.7%,11.4%,15.1%,4.3%,−3.7%,−0.7%,−5.5%,0.0%,,,,−5.0%,,Broome County, New York
"https://en.wikipedia.org/wiki/Cattaraugus_County,_New_York",,,,—,308.9%,72.6%,34.9%,12.7%,0.1%,27.1%,9.1%,7.8%,0.4%,8.2%,1.5%,0.4%,7.2%,2.9%,1.8%,4.9%,−1.7%,−0.3%,−4.3%,,,,−5.3%,,Cattaraugus County, New York
"https://en.wikipedia.org/wiki/Cayuga_County,_New_York",,—,88.0%,30.3%,23.3%,5.0%,10.2%,0.6%,6.8%,9.3%,0.3%,1.4%,1.3%,−2.8%,−0.7%,1.2%,7.1%,5.4%,4.7%,3.2%,3.0%,−0.4%,−2.4%,−2.7%,,,,,Cayuga County, New York
"https://en.wikipedia.org/wiki/Chautauqua_County,_New_York",,,,—,175.9%,38.4%,5.2%,15.7%,1.5%,10.1%,15.1%,17.4%,19.0%,9.7%,9.6%,−2.3%,9.4%,7.5%,1.3%,−0.3%,−3.4%,−1.5%,−3.5%,,,,−5.9%,,Chautauqua County, New York
"https://en.wikipedia.org/wiki/Chemung_County,_New_York",,,,,,—,39.0%,−6.6%,31.1%,22.1%,12.1%,12.0%,1.1%,20.5%,13.4%,−1.3%,17.8%,13.7%,2.9%,−3.8%,−2.5%,−4.3%,−2.5%,,,,−6.0%,,Chemung County, New York
"https://en.wikipedia.org/wiki/Chenango_County,_New_York",,—,38.5%,43.8%,19.3%,9.5%,−1.2%,1.5%,−0.9%,−1.7%,−5.3%,−3.2%,−2.7%,−1.7%,−0.9%,5.2%,7.4%,10.5%,7.2%,6.4%,4.9%,−0.7%,−1.8%,,,−5.8%,,,Chenango County, New York
"https://en.wikipedia.org/wiki/Clinton_County,_New_York",—,427.2%,−6.0%,50.8%,60.3%,45.6%,42.2%,14.2%,4.8%,6.2%,−8.8%,2.1%,1.7%,−9.0%,6.4%,15.7%,−0.7%,35.6%,0.3%,10.7%,6.5%,−7.1%,2.8%,,,−1.7%,,,Clinton County, New York
"https://en.wikipedia.org/wiki/Columbia_County,_New_York",—,28.5%,−8.3%,18.3%,4.1%,8.4%,−0.4%,9.5%,−0.3%,1.9%,−3.7%,−6.4%,1.0%,−10.8%,6.9%,−0.4%,4.1%,9.6%,8.9%,15.5%,5.9%,0.2%,0.0%,,,−5.0%,,,Columbia County, New York
"https://en.wikipedia.org/wiki/Cortland_County,_New_York",,,—,86.1%,44.1%,3.4%,2.2%,4.6%,−4.3%,2.6%,11.0%,−3.8%,6.1%,1.3%,7.0%,6.2%,10.4%,10.6%,11.6%,6.4%,0.3%,−0.7%,1.5%,,,−3.1%,,,Cortland County, New York
"https://en.wikipedia.org/wiki/Delaware_County,_New_York",,—,98.5%,31.0%,24.2%,7.2%,12.5%,6.6%,1.2%,−0.6%,6.5%,2.0%,−1.8%,−6.1%,−3.8%,−0.4%,8.4%,−2.0%,2.7%,4.7%,0.9%,1.8%,−0.2%,,,,−8.0%,,Delaware County, New York
"https://en.wikipedia.org/wiki/Dutchess_County,_New_York",—,5.5%,7.5%,−9.2%,9.2%,2.9%,12.6%,10.1%,14.0%,6.9%,−1.6%,4.9%,7.3%,4.7%,14.9%,14.3%,13.5%,28.7%,26.3%,10.2%,5.9%,8.0%,6.2%,,,,−1.1%,,Dutchess County, New York
"https://en.wikipedia.org/wiki/Erie_County,_New_York",,,,,—,74.9%,61.7%,40.6%,25.9%,23.0%,46.9%,34.3%,22.0%,20.0%,20.1%,4.7%,12.6%,18.4%,4.6%,−8.8%,−4.6%,−1.9%,−3.3%,,,,0.0%,,Erie County, New York
"https://en.wikipedia.org/wiki/Essex_County,_New_York",,,—,35.2%,50.6%,22.5%,31.8%,−9.4%,2.9%,18.8%,−4.2%,−7.1%,9.0%,−4.7%,6.6%,0.6%,2.7%,0.6%,−1.9%,4.5%,2.7%,4.6%,1.3%,,,−5.3%,,,Essex County, New York
"https://en.wikipedia.org/wiki/Franklin_County,_New_York",,,—,69.6%,154.8%,46.0%,52.0%,22.8%,−1.8%,7.0%,17.7%,12.4%,6.7%,−4.8%,4.9%,−3.1%,1.2%,−0.2%,−1.8%,2.3%,3.6%,9.9%,0.9%,,,−2.5%,,,Franklin County, New York
"https://en.wikipedia.org/wiki/Fulton_County,_New_York",,,,,,—,11.8%,19.8%,12.0%,14.5%,21.5%,13.8%,3.9%,0.9%,3.6%,4.4%,5.0%,0.6%,2.6%,4.8%,−1.7%,1.6%,0.8%,,,−3.5%,,,Fulton County, New York
"https://en.wikipedia.org/wiki/Genesee_County,_New_York",,,—,361.5%,−10.2%,14.3%,−52.2%,13.0%,−1.8%,3.8%,1.4%,3.9%,8.8%,1.0%,17.1%,0.0%,7.0%,13.5%,8.8%,1.2%,1.1%,0.5%,−0.5%,,,,−4.7%,,Genesee County, New York
"https://en.wikipedia.org/wiki/Greene_County,_New_York",,—,55.2%,17.7%,28.4%,3.1%,8.8%,−3.6%,−0.3%,2.7%,−3.4%,−0.4%,−4.0%,−14.6%,0.0%,8.2%,2.9%,9.1%,5.6%,23.3%,9.5%,7.7%,2.1%,,,−3.5%,,,Greene County, New York
"https://en.wikipedia.org/wiki/Hamilton_County,_New_York",,,,—,5.9%,43.9%,14.7%,38.2%,−2.1%,32.5%,21.4%,3.9%,−11.6%,−9.2%,−1.0%,6.6%,−2.0%,3.9%,10.5%,6.8%,4.9%,1.9%,−10.1%,,,,−8.7%,,Hamilton County, New York
"https://en.wikipedia.org/wiki/Herkimer_County,_New_York",,—,52.3%,40.7%,15.6%,4.5%,2.0%,6.1%,−1.6%,6.9%,6.9%,11.9%,10.4%,15.3%,−1.5%,−7.0%,3.2%,8.1%,1.9%,−1.4%,−1.4%,−2.1%,0.1%,,,−4.2%,,,Herkimer County, New York
"https://en.wikipedia.org/wiki/Jefferson_County,_New_York",,,—,117.6%,47.2%,25.8%,11.8%,2.5%,−6.3%,1.1%,4.1%,11.5%,4.7%,2.3%,1.6%,0.5%,1.8%,2.7%,0.8%,−0.4%,25.9%,0.7%,4.0%,,,,−5.5%,,Jefferson County, New York
https://en.wikipedia.org/wiki/Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn,
"https://en.wikipedia.org/wiki/Lewis_County,_New_York",,,—,43.4%,65.2%,17.0%,37.8%,16.3%,0.4%,9.5%,−5.1%,−8.0%,−9.4%,−4.6%,−1.1%,−2.7%,−1.3%,3.2%,1.7%,5.9%,7.0%,0.6%,0.5%,,,−2.4%,,,Lewis County, New York
"https://en.wikipedia.org/wiki/Livingston_County,_New_York",,,,,—,26.7%,16.3%,−3.3%,−0.6%,0.6%,−4.5%,−2.0%,2.6%,−3.2%,2.0%,2.5%,4.5%,9.4%,22.7%,5.5%,9.4%,3.1%,1.4%,,,,−3.5%,,Livingston County, New York
"https://en.wikipedia.org/wiki/Madison_County,_New_York",,,—,28.1%,21.2%,2.5%,7.7%,1.1%,−0.1%,1.4%,−2.8%,−5.5%,−3.1%,0.6%,0.6%,−0.5%,16.7%,18.2%,15.1%,3.6%,6.1%,0.5%,5.8%,,,−3.6%,,,Madison County, New York
